selected_path,relative_path,collection_folder,scale_family,style,pattern_label,surface_label,mood_tags,key_folder,key_index,major_key,minor_key,normalized_group_id
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/07 - Gb Major - Eb minor/2 7th and 9th/Major/vi - Ebm9.mid,07 - Gb Major - Eb minor/2 7th and 9th/Major/vi - Ebm9.mid,2 7th and 9th,Major,straight,vi,Ebm9,,07 - Gb Major - Eb minor,7,Gb Major,Eb minor,chord|2 7th and 9th|Major|vi|m9
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/12 - B Major - G# minor/2 7th and 9th/Major/vi - G#m9.mid,12 - B Major - G# minor/2 7th and 9th/Major/vi - G#m9.mid,2 7th and 9th,Major,straight,vi,G#m9,,12 - B Major - G# minor,12,B Major,G# minor,chord|2 7th and 9th|Major|vi|m9
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/01 - C Major - A minor/2 7th and 9th/Minor/III - CM7.mid,01 - C Major - A minor/2 7th and 9th/Minor/III - CM7.mid,2 7th and 9th,Minor,straight,III,CM7,,01 - C Major - A minor,1,C Major,A minor,chord|2 7th and 9th|Minor|III|M7
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/07 - Gb Major - Eb minor/2 7th and 9th/Minor/III - GbM7.mid,07 - Gb Major - Eb minor/2 7th and 9th/Minor/III - GbM7.mid,2 7th and 9th,Minor,straight,III,GbM7,,07 - Gb Major - Eb minor,7,Gb Major,Eb minor,chord|2 7th and 9th|Minor|III|M7
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/12 - B Major - G# minor/2 7th and 9th/Minor/III - BM7.mid,12 - B Major - G# minor/2 7th and 9th/Minor/III - BM7.mid,2 7th and 9th,Minor,straight,III,BM7,,12 - B Major - G# minor,12,B Major,G# minor,chord|2 7th and 9th|Minor|III|M7
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/01 - C Major - A minor/2 7th and 9th/Minor/III - CM9.mid,01 - C Major - A minor/2 7th and 9th/Minor/III - CM9.mid,2 7th and 9th,Minor,straight,III,CM9,,01 - C Major - A minor,1,C Major,A minor,chord|2 7th and 9th|Minor|III|M9
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/07 - Gb Major - Eb minor/2 7th and 9th/Minor/III - GbM9.mid,07 - Gb Major - Eb minor/2 7th and 9th/Minor/III - GbM9.mid,2 7th and 9th,Minor,straight,III,GbM9,,07 - Gb Major - Eb minor,7,Gb Major,Eb minor,chord|2 7th and 9th|Minor|III|M9
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/12 - B Major - G# minor/2 7th and 9th/Minor/III - BM9.mid,12 - B Major - G# minor/2 7th and 9th/Minor/III - BM9.mid,2 7th and 9th,Minor,straight,III,BM9,,12 - B Major - G# minor,12,B Major,G# minor,chord|2 7th and 9th|Minor|III|M9
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/01 - C Major - A minor/2 7th and 9th/Minor/VII - G7.mid,01 - C Major - A minor/2 7th and 9th/Minor/VII - G7.mid,2 7th and 9th,Minor,straight,VII,G7,,01 - C Major - A minor,1,C Major,A minor,chord|2 7th and 9th|Minor|VII|7
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/07 - Gb Major - Eb minor/2 7th and 9th/Minor/VII - Db7.mid,07 - Gb Major - Eb minor/2 7th and 9th/Minor/VII - Db7.mid,2 7th and 9th,Minor,straight,VII,Db7,,07 - Gb Major - Eb minor,7,Gb Major,Eb minor,chord|2 7th and 9th|Minor|VII|7
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/12 - B Major - G# minor/2 7th and 9th/Minor/VII - F#7.mid,12 - B Major - G# minor/2 7th and 9th/Minor/VII - F#7.mid,2 7th and 9th,Minor,straight,VII,F#7,,12 - B Major - G# minor,12,B Major,G# minor,chord|2 7th and 9th|Minor|VII|7
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/01 - C Major - A minor/2 7th and 9th/Minor/VII - G9.mid,01 - C Major - A minor/2 7th and 9th/Minor/VII - G9.mid,2 7th and 9th,Minor,straight,VII,G9,,01 - C Major - A minor,1,C Major,A minor,chord|2 7th and 9th|Minor|VII|9
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/07 - Gb Major - Eb minor/2 7th and 9th/Minor/VII - Db9.mid,07 - Gb Major - Eb minor/2 7th and 9th/Minor/VII - Db9.mid,2 7th and 9th,Minor,straight,VII,Db9,,07 - Gb Major - Eb minor,7,Gb Major,Eb minor,chord|2 7th and 9th|Minor|VII|9
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/12 - B Major - G# minor/2 7th and 9th/Minor/VII - F#9.mid,12 - B Major - G# minor/2 7th and 9th/Minor/VII - F#9.mid,2 7th and 9th,Minor,straight,VII,F#9,,12 - B Major - G# minor,12,B Major,G# minor,chord|2 7th and 9th|Minor|VII|9
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/01 - C Major - A minor/2 7th and 9th/Minor/VI - FM7.mid,01 - C Major - A minor/2 7th and 9th/Minor/VI - FM7.mid,2 7th and 9th,Minor,straight,VI,FM7,,01 - C Major - A minor,1,C Major,A minor,chord|2 7th and 9th|Minor|VI|M7
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/07 - Gb Major - Eb minor/2 7th and 9th/Minor/VI - CbM7.mid,07 - Gb Major - Eb minor/2 7th and 9th/Minor/VI - CbM7.mid,2 7th and 9th,Minor,straight,VI,CbM7,,07 - Gb Major - Eb minor,7,Gb Major,Eb minor,chord|2 7th and 9th|Minor|VI|M7
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/12 - B Major - G# minor/2 7th and 9th/Minor/VI - EM7.mid,12 - B Major - G# minor/2 7th and 9th/Minor/VI - EM7.mid,2 7th and 9th,Minor,straight,VI,EM7,,12 - B Major - G# minor,12,B Major,G# minor,chord|2 7th and 9th|Minor|VI|M7
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/01 - C Major - A minor/2 7th and 9th/Minor/VI - FM9.mid,01 - C Major - A minor/2 7th and 9th/Minor/VI - FM9.mid,2 7th and 9th,Minor,straight,VI,FM9,,01 - C Major - A minor,1,C Major,A minor,chord|2 7th and 9th|Minor|VI|M9
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/07 - Gb Major - Eb minor/2 7th and 9th/Minor/VI - CbM9.mid,07 - Gb Major - Eb minor/2 7th and 9th/Minor/VI - CbM9.mid,2 7th and 9th,Minor,straight,VI,CbM9,,07 - Gb Major - Eb minor,7,Gb Major,Eb minor,chord|2 7th and 9th|Minor|VI|M9
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/12 - B Major - G# minor/2 7th and 9th/Minor/VI - EM9.mid,12 - B Major - G# minor/2 7th and 9th/Minor/VI - EM9.mid,2 7th and 9th,Minor,straight,VI,EM9,,12 - B Major - G# minor,12,B Major,G# minor,chord|2 7th and 9th|Minor|VI|M9
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/01 - C Major - A minor/2 7th and 9th/Minor/ii - Bm7-5.mid,01 - C Major - A minor/2 7th and 9th/Minor/ii - Bm7-5.mid,2 7th and 9th,Minor,straight,ii,Bm7-5,,01 - C Major - A minor,1,C Major,A minor,chord|2 7th and 9th|Minor|ii|m7-5
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/07 - Gb Major - Eb minor/2 7th and 9th/Minor/ii - Fm7-5.mid,07 - Gb Major - Eb minor/2 7th and 9th/Minor/ii - Fm7-5.mid,2 7th and 9th,Minor,straight,ii,Fm7-5,,07 - Gb Major - Eb minor,7,Gb Major,Eb minor,chord|2 7th and 9th|Minor|ii|m7-5
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/12 - B Major - G# minor/2 7th and 9th/Minor/ii - A#m7-5.mid,12 - B Major - G# minor/2 7th and 9th/Minor/ii - A#m7-5.mid,2 7th and 9th,Minor,straight,ii,A#m7-5,,12 - B Major - G# minor,12,B Major,G# minor,chord|2 7th and 9th|Minor|ii|m7-5
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/01 - C Major - A minor/2 7th and 9th/Minor/ii - Bm7b9b5.mid,01 - C Major - A minor/2 7th and 9th/Minor/ii - Bm7b9b5.mid,2 7th and 9th,Minor,straight,ii,Bm7b9b5,,01 - C Major - A minor,1,C Major,A minor,chord|2 7th and 9th|Minor|ii|m7b9b5
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/07 - Gb Major - Eb minor/2 7th and 9th/Minor/ii - Fm7b9b5.mid,07 - Gb Major - Eb minor/2 7th and 9th/Minor/ii - Fm7b9b5.mid,2 7th and 9th,Minor,straight,ii,Fm7b9b5,,07 - Gb Major - Eb minor,7,Gb Major,Eb minor,chord|2 7th and 9th|Minor|ii|m7b9b5
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/12 - B Major - G# minor/2 7th and 9th/Minor/ii - A#m7b9b5.mid,12 - B Major - G# minor/2 7th and 9th/Minor/ii - A#m7b9b5.mid,2 7th and 9th,Minor,straight,ii,A#m7b9b5,,12 - B Major - G# minor,12,B Major,G# minor,chord|2 7th and 9th|Minor|ii|m7b9b5
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/01 - C Major - A minor/2 7th and 9th/Minor/iv - Dm7.mid,01 - C Major - A minor/2 7th and 9th/Minor/iv - Dm7.mid,2 7th and 9th,Minor,straight,iv,Dm7,,01 - C Major - A minor,1,C Major,A minor,chord|2 7th and 9th|Minor|iv|m7
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/07 - Gb Major - Eb minor/2 7th and 9th/Minor/iv - Abm7.mid,07 - Gb Major - Eb minor/2 7th and 9th/Minor/iv - Abm7.mid,2 7th and 9th,Minor,straight,iv,Abm7,,07 - Gb Major - Eb minor,7,Gb Major,Eb minor,chord|2 7th and 9th|Minor|iv|m7
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/12 - B Major - G# minor/2 7th and 9th/Minor/iv - C#m7.mid,12 - B Major - G# minor/2 7th and 9th/Minor/iv - C#m7.mid,2 7th and 9th,Minor,straight,iv,C#m7,,12 - B Major - G# minor,12,B Major,G# minor,chord|2 7th and 9th|Minor|iv|m7
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/01 - C Major - A minor/2 7th and 9th/Minor/iv - Dm9.mid,01 - C Major - A minor/2 7th and 9th/Minor/iv - Dm9.mid,2 7th and 9th,Minor,straight,iv,Dm9,,01 - C Major - A minor,1,C Major,A minor,chord|2 7th and 9th|Minor|iv|m9
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/07 - Gb Major - Eb minor/2 7th and 9th/Minor/iv - Abm9.mid,07 - Gb Major - Eb minor/2 7th and 9th/Minor/iv - Abm9.mid,2 7th and 9th,Minor,straight,iv,Abm9,,07 - Gb Major - Eb minor,7,Gb Major,Eb minor,chord|2 7th and 9th|Minor|iv|m9
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/12 - B Major - G# minor/2 7th and 9th/Minor/iv - C#m9.mid,12 - B Major - G# minor/2 7th and 9th/Minor/iv - C#m9.mid,2 7th and 9th,Minor,straight,iv,C#m9,,12 - B Major - G# minor,12,B Major,G# minor,chord|2 7th and 9th|Minor|iv|m9
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/01 - C Major - A minor/2 7th and 9th/Minor/i - Am7.mid,01 - C Major - A minor/2 7th and 9th/Minor/i - Am7.mid,2 7th and 9th,Minor,straight,i,Am7,,01 - C Major - A minor,1,C Major,A minor,chord|2 7th and 9th|Minor|i|m7
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/07 - Gb Major - Eb minor/2 7th and 9th/Minor/i - Ebm7.mid,07 - Gb Major - Eb minor/2 7th and 9th/Minor/i - Ebm7.mid,2 7th and 9th,Minor,straight,i,Ebm7,,07 - Gb Major - Eb minor,7,Gb Major,Eb minor,chord|2 7th and 9th|Minor|i|m7
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/12 - B Major - G# minor/2 7th and 9th/Minor/i - G#m7.mid,12 - B Major - G# minor/2 7th and 9th/Minor/i - G#m7.mid,2 7th and 9th,Minor,straight,i,G#m7,,12 - B Major - G# minor,12,B Major,G# minor,chord|2 7th and 9th|Minor|i|m7
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/01 - C Major - A minor/2 7th and 9th/Minor/i - Am9.mid,01 - C Major - A minor/2 7th and 9th/Minor/i - Am9.mid,2 7th and 9th,Minor,straight,i,Am9,,01 - C Major - A minor,1,C Major,A minor,chord|2 7th and 9th|Minor|i|m9
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/07 - Gb Major - Eb minor/2 7th and 9th/Minor/i - Ebm9.mid,07 - Gb Major - Eb minor/2 7th and 9th/Minor/i - Ebm9.mid,2 7th and 9th,Minor,straight,i,Ebm9,,07 - Gb Major - Eb minor,7,Gb Major,Eb minor,chord|2 7th and 9th|Minor|i|m9
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/12 - B Major - G# minor/2 7th and 9th/Minor/i - G#m9.mid,12 - B Major - G# minor/2 7th and 9th/Minor/i - G#m9.mid,2 7th and 9th,Minor,straight,i,G#m9,,12 - B Major - G# minor,12,B Major,G# minor,chord|2 7th and 9th|Minor|i|m9
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/01 - C Major - A minor/2 7th and 9th/Minor/v - Em7.mid,01 - C Major - A minor/2 7th and 9th/Minor/v - Em7.mid,2 7th and 9th,Minor,straight,v,Em7,,01 - C Major - A minor,1,C Major,A minor,chord|2 7th and 9th|Minor|v|m7
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/07 - Gb Major - Eb minor/2 7th and 9th/Minor/v - Bbm7.mid,07 - Gb Major - Eb minor/2 7th and 9th/Minor/v - Bbm7.mid,2 7th and 9th,Minor,straight,v,Bbm7,,07 - Gb Major - Eb minor,7,Gb Major,Eb minor,chord|2 7th and 9th|Minor|v|m7
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/12 - B Major - G# minor/2 7th and 9th/Minor/v - D#m7.mid,12 - B Major - G# minor/2 7th and 9th/Minor/v - D#m7.mid,2 7th and 9th,Minor,straight,v,D#m7,,12 - B Major - G# minor,12,B Major,G# minor,chord|2 7th and 9th|Minor|v|m7
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/01 - C Major - A minor/2 7th and 9th/Minor/v - Em9.mid,01 - C Major - A minor/2 7th and 9th/Minor/v - Em9.mid,2 7th and 9th,Minor,straight,v,Em9,,01 - C Major - A minor,1,C Major,A minor,chord|2 7th and 9th|Minor|v|m9
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/07 - Gb Major - Eb minor/2 7th and 9th/Minor/v - Bbm9.mid,07 - Gb Major - Eb minor/2 7th and 9th/Minor/v - Bbm9.mid,2 7th and 9th,Minor,straight,v,Bbm9,,07 - Gb Major - Eb minor,7,Gb Major,Eb minor,chord|2 7th and 9th|Minor|v|m9
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/12 - B Major - G# minor/2 7th and 9th/Minor/v - D#m9.mid,12 - B Major - G# minor/2 7th and 9th/Minor/v - D#m9.mid,2 7th and 9th,Minor,straight,v,D#m9,,12 - B Major - G# minor,12,B Major,G# minor,chord|2 7th and 9th|Minor|v|m9
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/01 - C Major - A minor/3 All chords/I-III - C2.mid,01 - C Major - A minor/3 All chords/I-III - C2.mid,3 All chords,mixed,straight,I-III,C2,,01 - C Major - A minor,1,C Major,A minor,chord|3 All chords|mixed|I-III|2
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/07 - Gb Major - Eb minor/3 All chords/I-III - Gb2.mid,07 - Gb Major - Eb minor/3 All chords/I-III - Gb2.mid,3 All chords,mixed,straight,I-III,Gb2,,07 - Gb Major - Eb minor,7,Gb Major,Eb minor,chord|3 All chords|mixed|I-III|2
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/12 - B Major - G# minor/3 All chords/I-III - B2.mid,12 - B Major - G# minor/3 All chords/I-III - B2.mid,3 All chords,mixed,straight,I-III,B2,,12 - B Major - G# minor,12,B Major,G# minor,chord|3 All chords|mixed|I-III|2
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/01 - C Major - A minor/3 All chords/I-III - C6.mid,01 - C Major - A minor/3 All chords/I-III - C6.mid,3 All chords,mixed,straight,I-III,C6,,01 - C Major - A minor,1,C Major,A minor,chord|3 All chords|mixed|I-III|6
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/07 - Gb Major - Eb minor/3 All chords/I-III - Gb6.mid,07 - Gb Major - Eb minor/3 All chords/I-III - Gb6.mid,3 All chords,mixed,straight,I-III,Gb6,,07 - Gb Major - Eb minor,7,Gb Major,Eb minor,chord|3 All chords|mixed|I-III|6
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/12 - B Major - G# minor/3 All chords/I-III - B6.mid,12 - B Major - G# minor/3 All chords/I-III - B6.mid,3 All chords,mixed,straight,I-III,B6,,12 - B Major - G# minor,12,B Major,G# minor,chord|3 All chords|mixed|I-III|6
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/01 - C Major - A minor/3 All chords/I-III - C69.mid,01 - C Major - A minor/3 All chords/I-III - C69.mid,3 All chords,mixed,straight,I-III,C69,,01 - C Major - A minor,1,C Major,A minor,chord|3 All chords|mixed|I-III|69
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/07 - Gb Major - Eb minor/3 All chords/I-III - Gb69.mid,07 - Gb Major - Eb minor/3 All chords/I-III - Gb69.mid,3 All chords,mixed,straight,I-III,Gb69,,07 - Gb Major - Eb minor,7,Gb Major,Eb minor,chord|3 All chords|mixed|I-III|69
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/12 - B Major - G# minor/3 All chords/I-III - B69.mid,12 - B Major - G# minor/3 All chords/I-III - B69.mid,3 All chords,mixed,straight,I-III,B69,,12 - B Major - G# minor,12,B Major,G# minor,chord|3 All chords|mixed|I-III|69
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/01 - C Major - A minor/3 All chords/I-III - C7.mid,01 - C Major - A minor/3 All chords/I-III - C7.mid,3 All chords,mixed,straight,I-III,C7,,01 - C Major - A minor,1,C Major,A minor,chord|3 All chords|mixed|I-III|7
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/07 - Gb Major - Eb minor/3 All chords/I-III - Gb7.mid,07 - Gb Major - Eb minor/3 All chords/I-III - Gb7.mid,3 All chords,mixed,straight,I-III,Gb7,,07 - Gb Major - Eb minor,7,Gb Major,Eb minor,chord|3 All chords|mixed|I-III|7
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/12 - B Major - G# minor/3 All chords/I-III - B7.mid,12 - B Major - G# minor/3 All chords/I-III - B7.mid,3 All chords,mixed,straight,I-III,B7,,12 - B Major - G# minor,12,B Major,G# minor,chord|3 All chords|mixed|I-III|7
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/01 - C Major - A minor/3 All chords/I-III - C7+11.mid,01 - C Major - A minor/3 All chords/I-III - C7+11.mid,3 All chords,mixed,straight,I-III,C7+11,,01 - C Major - A minor,1,C Major,A minor,chord|3 All chords|mixed|I-III|7+11
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/07 - Gb Major - Eb minor/3 All chords/I-III - Gb7+11.mid,07 - Gb Major - Eb minor/3 All chords/I-III - Gb7+11.mid,3 All chords,mixed,straight,I-III,Gb7+11,,07 - Gb Major - Eb minor,7,Gb Major,Eb minor,chord|3 All chords|mixed|I-III|7+11
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/12 - B Major - G# minor/3 All chords/I-III - B7+11.mid,12 - B Major - G# minor/3 All chords/I-III - B7+11.mid,3 All chords,mixed,straight,I-III,B7+11,,12 - B Major - G# minor,12,B Major,G# minor,chord|3 All chords|mixed|I-III|7+11
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/01 - C Major - A minor/3 All chords/I-III - C7+5.mid,01 - C Major - A minor/3 All chords/I-III - C7+5.mid,3 All chords,mixed,straight,I-III,C7+5,,01 - C Major - A minor,1,C Major,A minor,chord|3 All chords|mixed|I-III|7+5
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/07 - Gb Major - Eb minor/3 All chords/I-III - Gb7+5.mid,07 - Gb Major - Eb minor/3 All chords/I-III - Gb7+5.mid,3 All chords,mixed,straight,I-III,Gb7+5,,07 - Gb Major - Eb minor,7,Gb Major,Eb minor,chord|3 All chords|mixed|I-III|7+5
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/12 - B Major - G# minor/3 All chords/I-III - B7+5.mid,12 - B Major - G# minor/3 All chords/I-III - B7+5.mid,3 All chords,mixed,straight,I-III,B7+5,,12 - B Major - G# minor,12,B Major,G# minor,chord|3 All chords|mixed|I-III|7+5
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/01 - C Major - A minor/3 All chords/I-III - C7-5.mid,01 - C Major - A minor/3 All chords/I-III - C7-5.mid,3 All chords,mixed,straight,I-III,C7-5,,01 - C Major - A minor,1,C Major,A minor,chord|3 All chords|mixed|I-III|7-5
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/07 - Gb Major - Eb minor/3 All chords/I-III - Gb7-5.mid,07 - Gb Major - Eb minor/3 All chords/I-III - Gb7-5.mid,3 All chords,mixed,straight,I-III,Gb7-5,,07 - Gb Major - Eb minor,7,Gb Major,Eb minor,chord|3 All chords|mixed|I-III|7-5
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/12 - B Major - G# minor/3 All chords/I-III - B7-5.mid,12 - B Major - G# minor/3 All chords/I-III - B7-5.mid,3 All chords,mixed,straight,I-III,B7-5,,12 - B Major - G# minor,12,B Major,G# minor,chord|3 All chords|mixed|I-III|7-5
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/01 - C Major - A minor/3 All chords/I-III - C7-9.mid,01 - C Major - A minor/3 All chords/I-III - C7-9.mid,3 All chords,mixed,straight,I-III,C7-9,,01 - C Major - A minor,1,C Major,A minor,chord|3 All chords|mixed|I-III|7-9
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/07 - Gb Major - Eb minor/3 All chords/I-III - Gb7-9.mid,07 - Gb Major - Eb minor/3 All chords/I-III - Gb7-9.mid,3 All chords,mixed,straight,I-III,Gb7-9,,07 - Gb Major - Eb minor,7,Gb Major,Eb minor,chord|3 All chords|mixed|I-III|7-9
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/12 - B Major - G# minor/3 All chords/I-III - B7-9.mid,12 - B Major - G# minor/3 All chords/I-III - B7-9.mid,3 All chords,mixed,straight,I-III,B7-9,,12 - B Major - G# minor,12,B Major,G# minor,chord|3 All chords|mixed|I-III|7-9
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/01 - C Major - A minor/3 All chords/I-III - C7sus4.mid,01 - C Major - A minor/3 All chords/I-III - C7sus4.mid,3 All chords,mixed,straight,I-III,C7sus4,,01 - C Major - A minor,1,C Major,A minor,chord|3 All chords|mixed|I-III|7sus4
/Users/ashishbamba/Instrument-Transposition/datasets/inputs/free_midi_subset/07 - Gb Major - Eb minor/3 All chords/I-III - Gb7sus4.mid,07 - Gb Major - Eb minor/3 All chords/I-III - Gb7sus4.mid,3 All chords,mixed,straight,I-III,Gb7sus4,,07 - Gb Major - Eb minor,7,Gb Major,Eb minor,chord|3 All chords|mixed|I-III|7sus4
